"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"http://www.bluegrassdoodle.com/bernedoodle.html","text/html","200","OK","Indexable","","Bluegrass Doodle | Mini-Bernedoodle Puppies for sale in London, Kentucky","72","658","Find Bernedoodle puppies for sale. Located in London, Kentucky.  Buy perfect Pups from reputable Breeder’s.","107","669","Bernedoodles in London, KY, Bernedoodle Puppies, Bernedoodle Dogs and Puppies for sale, Bernedoodle Pups, Bernedoodle, Bernedoodle Puppies For Sale, Bernese Mountain Dog, Bernese, Doodles kentucky, Poodle, AKC, Bernese Dogs London Kentucky, Bluegrass, Kentucky Doodles, Berenedoodle puppies near me, Somerset, Lake Cumberland, Bernedoodles in Somerset, Somerset KY","364","Bluegrass Doodles","17","","0","","0","","0","","","","","","","","","","12362","3154","3154","1.118","","58","33","1.758","82.527","Easy","4.617","3","0","","22","12","0","48.000","22","11","0","4","4","0","","","","","148d17445f7f66301d4b8f390d762be7","0.196","Sun, 13 Oct 2024 04:49:23 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/bernedoodle.html","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/assets/css/main.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9271","9271","9271","3.287","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.186","Wed, 31 Jul 2024 23:00:40 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/assets/css/main.css","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/cockapoolitters.html","text/html","200","OK","Indexable","","Bluegrass Doodles | Buy Cockapoo Puppies","40","382","The cutest multi-generation Cockapoo puppies this side of the Mississippi.","74","456","Buy AKC Poodle Puppies, Mini Poodle Puppies","43","Bluegrass Doodles","17","","0","","0","","0","","","","","","","","","","14270","3296","3296","1.168","","47","27","1.741","62.868","Normal","3.656","3","0","","17","12","0","48.000","17","11","0","4","4","0","","","","","59b1fd7033b8e8ce96ea56e6565d0ede","0.183","Sun, 13 Oct 2024 04:49:23 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/cockapoolitters.html","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/buyingprocess.html","text/html","200","OK","Indexable","","Buying Process for Bluegrass Doodles","36","336","We have Top-quality multi-gen Cockapoos, Poodles, Bluegrass, Kentucky & Doodles puppies for sale in London (KY), Lexington (KY), Louisville (KY), and Knoxville (TN)","164","1018","Buy doodle, golden doodle mini, golden doodle puppy, mini goldendoodle, aussie doodle, how much goldendoodle, golden doodle cost, deposit, venmo, stripe","152","Bluegrass Doodles","17","","0","","0","","0","","","","","","","","","","8247","2936","2936","1.041","","202","45","4.489","88.362","Easy","16.284","3","0","","16","12","0","48.000","17","11","0","5","5","0","","","","","d40e06a4a88ccf81d66d745cc97b1c56","0.194","Sun, 13 Oct 2024 04:49:23 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/buyingprocess.html","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/cockapoof1bb.html","text/html","200","OK","Indexable","","Bluegrass Doodle | Mini-Cockapoo Puppies for sale in London, Kentucky","69","634","Find Cockapoo puppies for sale. Located in London, Kentucky.  Buy perfect Pups from reputable Breeder’s.","104","654","Cockapoo in London, KY, Cockapoo Puppies, Cockapoo Dogs and Puppies for sale, Cockapoo Pups, Cockapoo, Cockapoo Puppies For Sale, Cockerspaniel, Cocker Spaniel, Doodles kentucky, Poodle, AKC, Cockapoo Dogs London Kentucky, Bluegrass, Kentucky Doodles, Cockapoo puppies near me","276","Bluegrass Doodles","17","","0","","0","","0","","","","","","","","","","11862","3130","3130","1.110","","54","30","1.800","79.675","Fairly Easy","4.716","3","0","","18","12","0","48.000","18","11","0","4","4","0","","","","","6699aa81aac941ce23a06d51b55f5d40","0.179","Sun, 13 Oct 2024 04:49:23 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/cockapoof1bb.html","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/assets/js/browser.min.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","831","831","831","0.295","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.186","Wed, 31 Jul 2024 23:00:40 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/assets/js/browser.min.js","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/amazon.html","text/html","200","OK","Indexable","","Bluegrass Doodle | Puppy Items","30","281","Find the perfect items for your new puppy.","42","261","Cockapoo in London, KY, Cockapoo Dogs and Puppies for sale, Cockapoo Pups, f1, f1b, f1bb, groodles, Cockapoo, Cockapoo Puppies For Sale, Cockerspaniel, Cocker Spaniel, Doodles kentucky, Poodle, AKC, Cockapoo Dogs London Kentucky, Bluegrass, Kentucky, Kentucky Doodles, Goldendoodles, Labradoodles, doodles, cockapoo puppies, goldendoodles red, hypoallergenic,","359","Bluegrass Doodles","17","","0","","0","","0","","","","","","","","","","14559","3970","3970","1.407","","77","28","2.750","78.792","Fairly Easy","4.348","3","0","","16","12","0","48.000","16","11","0","4","4","0","","","","","39244280d6c20a2f0d6cf1544084a743","0.186","Sun, 13 Oct 2024 04:49:23 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/amazon.html","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/path/to/bootstrap/css/bootstrap.min.css","text/html; charset=iso-8859-1","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","315","315","315","0.112","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.181","","","","","","1.1","","http://www.bluegrassdoodle.com/path/to/bootstrap/css/bootstrap.min.css","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/index.html","text/html","200","OK","Indexable","","Bluegrass Doodles | Kentucky's Premium Doodle Breeder","53","505","Premium Doodle breeder located in Southeastern Kentucky. Offering Goldendoodles, Cockapoo, Labradoodles and Bernedoodles.","121","797","Cockapoo breeders in KY, Doodle, doodle farms, lake cumberland, kentucky, doodle farm, farmer doodles, doodles shopify, f1 cockapoo, cockapoo, eastern kentucky, farm puppies, f1 doodle, f1b doodles, mini doodle, akc, top farm, premium doodles, mini goldendoodle ky for sale, doodles near me, doodles in kentucky","311","Bluegrass Doodles","17","","0","Our History","11","","0","","","","","","","","","","10743","3890","3890","1.379","","136","34","4.000","67.166","Normal","9.862","3","0","","28","12","0","48.000","18","13","0","4","4","0","","","","","b9e0b80df12265ff77e1794bd4136b43","0.174","Sun, 13 Oct 2024 04:49:23 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/index.html","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/assets/js/jquery.min.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","30677","30677","30677","10.875","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.187","Wed, 31 Jul 2024 23:00:40 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/assets/js/jquery.min.js","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/path/to/font-awesome/css/font-awesome.min.css","text/html; charset=iso-8859-1","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","315","315","315","0.112","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.171","","","","","","1.1","","http://www.bluegrassdoodle.com/path/to/font-awesome/css/font-awesome.min.css","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/zoey/2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","876831","876831","876831","310.841","","0","","","","","0.000","4","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.182","Sun, 22 Sep 2024 03:44:24 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/zoey/2.png","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-5586.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2086130","2086130","2086130","739.544","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.190","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-5586.png","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/Shearn/shearn7.png","text/html; charset=iso-8859-1","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","315","315","315","0.112","","0","","","","","0.000","4","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.173","","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/Shearn/shearn7.png","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/ellie/litters/et2021/Goldendoodles.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6762763","6762763","6762763","2397.433","","0","","","","","0.000","4","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.183","Wed, 31 Jul 2024 23:00:42 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/ellie/litters/et2021/Goldendoodles.png","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/millie/litters/1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","21575","21575","21575","7.648","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.190","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/1.jpg","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/ellie/litters/ej2021/males/RoyalB/3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1704375","1704375","1704375","604.209","","0","","","","","0.000","4","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.183","Wed, 31 Jul 2024 23:00:42 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/ellie/litters/ej2021/males/RoyalB/3.jpg","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/zoey/1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","815976","815976","815976","289.268","","0","","","","","0.000","4","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.185","Sun, 22 Sep 2024 03:44:24 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/zoey/1.png","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_6367.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1946520","1946520","1946520","690.051","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.183","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_6367.jpg","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/LitteralFamily/Litteral7.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","82478","82478","82478","29.239","","0","","","","","0.000","4","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.188","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/LitteralFamily/Litteral7.jpg","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0193.JPG","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","195314","195314","195314","69.240","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.190","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0193.JPG","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0080.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","551951","551951","551951","195.669","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.211","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0080.jpg","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/ellie/litters/ej2021/females/YellowG/2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1244903","1244903","1244903","441.324","","0","","","","","0.000","4","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.189","Wed, 31 Jul 2024 23:00:42 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/ellie/litters/ej2021/females/YellowG/2.jpg","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/Cobb/Cobb2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2893360","2893360","2893360","1025.711","","0","","","","","0.000","4","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.193","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/Cobb/Cobb2.jpg","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0191.jpg","text/html; charset=iso-8859-1","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","315","315","315","0.112","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.181","","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0191.jpg","2024-10-13 00:54:56"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0081.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","606395","606395","606395","214.970","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.187","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0081.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/bella/spring%2022/IMG_0184.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","513709","513709","513709","182.112","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.190","Wed, 31 Jul 2024 23:00:41 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/bella/spring%2022/IMG_0184.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/Winter%202023/5.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","93684","93684","93684","33.211","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.190","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/Winter%202023/5.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/minigolden.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","83750","83750","83750","29.690","","0","","","","","0.000","4","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.193","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/minigolden.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0082.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","741742","741742","741742","262.951","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.188","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0082.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-2233.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1409464","1409464","1409464","499.662","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.195","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-2233.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-7044.jpg","text/html; charset=iso-8859-1","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","315","315","315","0.112","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.201","","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-7044.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/bella/spring%2022/IMG_0181.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89034","89034","89034","31.563","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.201","Wed, 31 Jul 2024 23:00:41 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/bella/spring%2022/IMG_0181.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-2268.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2524868","2524868","2524868","895.078","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.203","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-2268.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/bella/spring%2022/IMG_0190.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","180105","180105","180105","63.848","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.184","Wed, 31 Jul 2024 23:00:41 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/bella/spring%2022/IMG_0190.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/millie/litters/MT2020/Bluegrass%20Doodles%20Mini's%20Week%205.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3071891","3071891","3071891","1089.001","","0","","","","","0.000","4","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.199","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/MT2020/Bluegrass%20Doodles%20Mini's%20Week%205.png","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/OToole/OTooleUpdate1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","65027","65027","65027","23.052","","0","","","","","0.000","4","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.203","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/MillieTeddy/OToole/OTooleUpdate1.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/ellie/litters/et2021/Girls/Light%20blue/f_lblue.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1329980","1329980","1329980","471.485","","0","","","","","0.000","4","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.200","Wed, 31 Jul 2024 23:00:42 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/ellie/litters/et2021/Girls/Light%20blue/f_lblue.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-7043.JPG","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","140810","140810","140810","49.918","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.199","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-7043.JPG","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/bella/bella%20litter.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1347512","1347512","1347512","477.700","","0","","","","","0.000","4","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.184","Wed, 31 Jul 2024 23:00:41 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/bella/bella%20litter.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0192.JPG","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1607177","1607177","1607177","569.752","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.197","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_0192.JPG","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_6810.JPG","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1972648","1972648","1972648","699.314","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.199","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG_6810.JPG","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/millie/litters/3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","29287","29287","29287","10.382","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.204","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/3.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-9832.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","206008","206008","206008","73.031","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.209","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-9832.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/millie/litters/MT2020/Bluegrass%20Doodles%204%20weeks%20mini's.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1207268","1207268","1207268","427.983","","0","","","","","0.000","4","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.194","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/millie/litters/MT2020/Bluegrass%20Doodles%204%20weeks%20mini's.png","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/ellie/litters/ej2021/females/OrangeG/2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1387225","1387225","1387225","491.778","","0","","","","","0.000","4","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.206","Wed, 31 Jul 2024 23:00:41 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/ellie/litters/ej2021/females/OrangeG/2.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/bluecollar1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","586134","586134","586134","207.787","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.209","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/bluecollar1.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-0603.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1796896","1796896","1796896","637.009","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.204","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/IMG-0603.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/MaleB5.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","590715","590715","590715","209.411","","0","","","","","0.000","4","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.202","Wed, 31 Jul 2024 23:00:43 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/sophie/cockapoolitters/MaleB5.jpg","2024-10-13 00:54:57"
"http://www.bluegrassdoodle.com/images/females/ellie/litters/et2021/Boys/Orange/m_orange.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1336000","1336000","1336000","473.619","","0","","","","","0.000","4","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.215","Wed, 31 Jul 2024 23:00:42 GMT","","","","","1.1","","http://www.bluegrassdoodle.com/images/females/ellie/litters/et2021/Boys/Orange/m_orange.jpg","2024-10-13 00:54:57"
